horizon,variables,num_vars,r2_os_1pt,r2_os_2pt,delta_1pt_minus_2pt,winner
7d,Std,1,-0.0030440933527560166,-0.0030512104352922176,7.117082536201025e-06,1pt
7d,Std + VIX + T-4 Return,3,-0.02908746639140669,-0.029094529339312114,7.062947905422945e-06,1pt
7d,Std + VIX + T-1 Return + T-4 Return,4,-0.02768214138057523,-0.02768911066886881,6.969288293579012e-06,1pt
7d,Std + T-1 Return + T-2 Return,3,-0.0025960160312878955,-0.0026029226600607913,6.906628772895829e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-3 Return,4,-0.049642721327357364,-0.0496495845923568,6.863264999434904e-06,1pt
7d,Std + Fear and Greed Index + VIX,3,-0.013085218321853276,-0.013091864267077424,6.6459452241485195e-06,1pt
7d,Std + T-2 Return,2,-0.004709149897213827,-0.0047157761892402394,6.626292026412628e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-2 Return,4,-0.013493757140999874,-0.013500353194751957,6.596053752083719e-06,1pt
7d,Std + T-2 Return + T-3 Return + T-4 Return,4,-0.049977602302156976,-0.04998413274854685,6.5304463898741005e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-1 Return,4,-0.014970786520627,-0.014977282263676006,6.495743049006464e-06,1pt
7d,Std + Fear and Greed Index + VIX + T-4 Return,4,-0.02626459047324392,-0.026270752898402083,6.1624251581626766e-06,1pt
7d,Std + T-1 Return + T-4 Return,3,-0.020150525759502935,-0.020156161531373673,5.635771870737827e-06,1pt
7d,Std + T-4 Return,2,-0.02156801877522696,-0.021573534874750777,5.51609952381682e-06,1pt
7d,Std + T-1 Return + T-2 Return + T-4 Return,4,-0.022224359521422432,-0.02222917777341893,4.81825199649677e-06,1pt
7d,Std + T-2 Return + T-4 Return,3,-0.023684341337366854,-0.023689103659486843,4.762322119988838e-06,1pt
7d,Skewness + Fear and Greed Index + VIX + T-3 Return,4,-0.053410254187309825,-0.05341436976574765,4.1155784378243965e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.04829847064900328,-0.048302544611041,4.073962037720591e-06,1pt
7d,Std + Fear and Greed Index + T-3 Return,3,-0.048939625893198,-0.048943660322583904,4.0344293859018165e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.012811688602786253,-0.012815715274011819,4.026671225565437e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return,3,-0.01074697260636559,-0.010750925408378187,3.9528020125967345e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return,3,-0.013237862595329997,-0.013241752518242889,3.889922912891919e-06,1pt
7d,Std + Fear and Greed Index,2,-0.012187407309018461,-0.012191263945538822,3.856636520360723e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.026998281410957503,-0.027002049271900086,3.767860942582857e-06,1pt
7d,Std + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.06103624144537023,-0.06103985161519665,3.6101698264179305e-06,1pt
7d,Std + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.051885338067814146,-0.05188894522234633,3.6071545321814114e-06,1pt
7d,Std + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.023110566342856798,-0.023114124153790883,3.557810934085026e-06,1pt
7d,Std + Fear and Greed Index + T-4 Return,3,-0.025296546858110558,-0.025299909894727524,3.3630366169656867e-06,1pt
7d,Median,1,-0.012707987329646064,-0.012707987329646064,0.0,tie
7d,VIX + T-1 Return + T-3 Return + T-4 Return,4,-0.047169615760158434,-0.047169615760158434,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return + T-4 Return,4,-0.026045961769533443,-0.026045961769533443,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-3 Return,4,-0.052917746537754606,-0.052917746537754606,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-4 Return,4,-0.027972353954895945,-0.027972353954895945,0.0,tie
7d,Fear and Greed Index,1,-0.013716319008823863,-0.013716319008823863,0.0,tie
7d,VIX,1,-0.004702411664867956,-0.004702411664867956,0.0,tie
7d,T-1 Return,1,0.0011534246593331021,0.0011534246593331021,0.0,tie
7d,T-2 Return,1,-0.0013827690365166845,-0.0013827690365166845,0.0,tie
7d,T-3 Return,1,-0.02241061970761371,-0.02241061970761371,0.0,tie
7d,Median + T-2 Return + T-4 Return,3,-0.03754890247580156,-0.03754890247580156,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return,3,-0.013616289653606728,-0.013616289653606728,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return,3,-0.014698392103277946,-0.014698392103277946,0.0,tie
7d,T-1 Return + T-3 Return + T-4 Return,3,-0.04246741569026713,-0.04246741569026713,0.0,tie
7d,T-1 Return + T-2 Return + T-4 Return,3,-0.02042953760628774,-0.02042953760628774,0.0,tie
7d,VIX + T-2 Return + T-4 Return,3,-0.02723583220476633,-0.02723583220476633,0.0,tie
7d,VIX + T-3 Return + T-4 Return,3,-0.04909933535331312,-0.04909933535331312,0.0,tie
7d,Fear and Greed Index + VIX + T-4 Return,3,-0.026240491676754907,-0.026240491676754907,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return,3,-0.013765670986626954,-0.013765670986626954,0.0,tie
7d,Median + T-2 Return + T-3 Return,3,-0.03573487908757378,-0.03573487908757378,0.0,tie
7d,Median + T-3 Return + T-4 Return,3,-0.05780325591119606,-0.05780325591119606,0.0,tie
7d,Fear and Greed Index + VIX + T-2 Return + T-3 Return,4,-0.05032535090905821,-0.05032535090905821,0.0,tie
7d,T-4 Return,1,-0.01931895200363476,-0.01931895200363476,0.0,tie
7d,Median + T-1 Return + T-3 Return + T-4 Return,4,-0.05567964302067274,-0.05567964302067274,0.0,tie
7d,Median + T-2 Return + T-3 Return + T-4 Return,4,-0.06072519592501435,-0.06072519592501435,0.0,tie
7d,Fear and Greed Index + VIX + T-1 Return + T-2 Return,4,-0.01538662999092022,-0.01538662999092022,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return + T-3 Return,4,-0.05327050109079012,-0.05327050109079012,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-3 Return + T-4 Return,4,-0.06046357997641416,-0.06046357997641416,0.0,tie
7d,VIX + T-1 Return + T-2 Return + T-3 Return,4,-0.027326742073474852,-0.027326742073474852,0.0,tie
7d,VIX + T-1 Return + T-2 Return + T-4 Return,4,-0.026634327260348645,-0.026634327260348645,0.0,tie
7d,VIX + T-2 Return + T-3 Return + T-4 Return,4,-0.052143988110373796,-0.052143988110373796,0.0,tie
7d,Fear and Greed Index + VIX + T-3 Return + T-4 Return,4,-0.06152673871804715,-0.06152673871804715,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-2 Return + T-4 Return,4,-0.026948360556276807,-0.026948360556276807,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-3 Return + T-4 Return,4,-0.0625279880687013,-0.0625279880687013,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-3 Return,3,-0.05010152650461386,-0.05010152650461386,0.0,tie
7d,Fear and Greed Index + T-2 Return + T-4 Return,3,-0.02484115070962667,-0.02484115070962667,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-3 Return,3,-0.05158834715802074,-0.05158834715802074,0.0,tie
7d,Fear and Greed Index + T-1 Return + T-4 Return,3,-0.027044049825932115,-0.027044049825932115,0.0,tie
7d,Fear and Greed Index + T-3 Return + T-4 Return,3,-0.061850578237867326,-0.061850578237867326,0.0,tie
7d,VIX + T-1 Return + T-2 Return,3,-0.005949270230815928,-0.005949270230815928,0.0,tie
7d,Median + VIX + T-4 Return,3,-0.04563391560659502,-0.04563391560659502,0.0,tie
7d,Median + VIX + T-1 Return,3,-0.0229085927416115,-0.0229085927416115,0.0,tie
7d,Median + VIX + T-1 Return + T-3 Return,4,-0.04300651378534037,-0.04300651378534037,0.0,tie
7d,Median + VIX + T-1 Return + T-4 Return,4,-0.045378281256457154,-0.045378281256457154,0.0,tie
7d,Median + VIX + T-2 Return + T-3 Return,4,-0.0481617086697248,-0.0481617086697248,0.0,tie
7d,Median + VIX + T-2 Return + T-4 Return,4,-0.049048877947425185,-0.049048877947425185,0.0,tie
7d,Median + VIX + T-3 Return + T-4 Return,4,-0.06918171156066788,-0.06918171156066788,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.04027227934806987,-0.04027227934806987,0.0,tie
7d,Median + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.07834127561585746,-0.07834127561585746,0.0,tie
7d,Median + VIX + T-1 Return + T-2 Return,4,-0.025743235746010118,-0.025743235746010118,0.0,tie
7d,Median + T-1 Return + T-2 Return + T-4 Return,4,-0.036789650834927023,-0.036789650834927023,0.0,tie
7d,Median + T-1 Return + T-2 Return + T-3 Return,4,-0.03293989104746209,-0.03293989104746209,0.0,tie
7d,T-1 Return + T-2 Return + T-3 Return + T-4 Return,4,-0.044193900073043135,-0.044193900073043135,0.0,tie
7d,Fear and Greed Index + T-1 Return,2,-0.013690556622899086,-0.013690556622899086,0.0,tie
7d,Median + T-4 Return,2,-0.034738847728938094,-0.034738847728938094,0.0,tie
7d,VIX + T-1 Return,2,-0.0035815110189238997,-0.0035815110189238997,0.0,tie
7d,Fear and Greed Index + T-4 Return,2,-0.02633541175535825,-0.02633541175535825,0.0,tie
7d,VIX + T-3 Return,2,-0.027392208267972507,-0.027392208267972507,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-4 Return,4,-0.04711831149660739,-0.04711831149660739,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.030692074863874153,-0.030692074863874153,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.07072357045909694,-0.07072357045909694,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.045478971384103284,-0.045478971384103284,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.06444535027388731,-0.06444535027388731,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-1 Return,4,-0.035807739116789916,-0.035807739116789916,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-3 Return,4,-0.06938913219375387,-0.06938913219375387,0.0,tie
7d,Median + Fear and Greed Index + VIX + T-2 Return,4,-0.03506258127314332,-0.03506258127314332,0.0,tie
7d,Median + VIX,2,-0.023984469306772338,-0.023984469306772338,0.0,tie
7d,Median + Fear and Greed Index,2,-0.030434322942488823,-0.030434322942488823,0.0,tie
7d,T-2 Return + T-3 Return,2,-0.023889005408064934,-0.023889005408064934,0.0,tie
7d,Median + T-1 Return,2,-0.011250661977367793,-0.011250661977367793,0.0,tie
7d,T-1 Return + T-4 Return,2,-0.018859945472141648,-0.018859945472141648,0.0,tie
7d,Median + T-3 Return,2,-0.033535589460834014,-0.033535589460834014,0.0,tie
7d,Median + T-2 Return,2,-0.014852946656681132,-0.014852946656681132,0.0,tie
7d,T-3 Return + T-4 Return,2,-0.04437664896104798,-0.04437664896104798,0.0,tie
7d,Median + T-1 Return + T-2 Return,3,-0.013270005572437293,-0.013270005572437293,0.0,tie
7d,Median + VIX + T-2 Return,3,-0.026883250456929852,-0.026883250456929852,0.0,tie
7d,Median + T-1 Return + T-4 Return,3,-0.03408816793641378,-0.03408816793641378,0.0,tie
7d,Median + T-1 Return + T-3 Return,3,-0.030866247878730046,-0.030866247878730046,0.0,tie
7d,Median + VIX + T-3 Return,3,-0.04534742984401885,-0.04534742984401885,0.0,tie
7d,Fear and Greed Index + VIX,2,-0.013565217382487171,-0.013565217382487171,0.0,tie
7d,Fear and Greed Index + T-2 Return,2,-0.012831160571039169,-0.012831160571039169,0.0,tie
7d,Fear and Greed Index + T-3 Return,2,-0.05018908008740208,-0.05018908008740208,0.0,tie
7d,Fear and Greed Index + VIX + T-3 Return,3,-0.049839553751277244,-0.049839553751277244,0.0,tie
7d,VIX + T-1 Return + T-3 Return,3,-0.025070632928688497,-0.025070632928688497,0.0,tie
7d,Median + Fear and Greed Index + VIX,3,-0.03381520964363616,-0.03381520964363616,0.0,tie
7d,VIX + T-1 Return + T-4 Return,3,-0.023552149176495396,-0.023552149176495396,0.0,tie
7d,Median + Fear and Greed Index + T-2 Return,3,-0.028135450002104045,-0.028135450002104045,0.0,tie
7d,Median + Fear and Greed Index + T-3 Return,3,-0.06631943353735648,-0.06631943353735648,0.0,tie
7d,Median + Fear and Greed Index + T-4 Return,3,-0.04351771446560404,-0.04351771446560404,0.0,tie
7d,Median + Fear and Greed Index + T-1 Return,3,-0.031981308950044474,-0.031981308950044474,0.0,tie
7d,T-1 Return + T-2 Return,2,-8.647234185144015e-05,-8.647234185144015e-05,0.0,tie
7d,VIX + T-4 Return,2,-0.024054133148715184,-0.024054133148715184,0.0,tie
7d,T-1 Return + T-3 Return,2,-0.0200453443018882,-0.0200453443018882,0.0,tie
7d,VIX + T-2 Return,2,-0.007171211725237603,-0.007171211725237603,0.0,tie
7d,T-2 Return + T-4 Return,2,-0.021025379485012596,-0.021025379485012596,0.0,tie
7d,T-2 Return + T-3 Return + T-4 Return,3,-0.04625034166415709,-0.04625034166415709,0.0,tie
7d,T-1 Return + T-2 Return + T-3 Return,3,-0.021373364855135746,-0.021373364855135746,0.0,tie
7d,VIX + T-2 Return + T-3 Return,3,-0.0297404594394155,-0.0297404594394155,0.0,tie
7d,Mean + T-3 Return,2,-0.03316435156503017,-0.03316396096460328,-3.9060042689165186e-07,2pt
7d,Mean + T-1 Return + T-3 Return,3,-0.0304876006192889,-0.030487197107073927,-4.035122149748105e-07,2pt
7d,Mean + T-2 Return + T-3 Return,3,-0.03534329753856169,-0.03534288109819039,-4.1644037129806577e-07,2pt
7d,Mean + T-1 Return + T-2 Return + T-3 Return,4,-0.032542230595517196,-0.032541801569758055,-4.290257591410551e-07,2pt
7d,Mean + T-3 Return + T-4 Return,3,-0.057389788287844246,-0.057389306648456095,-4.816393881501568e-07,2pt
7d,Mean + T-1 Return + T-3 Return + T-4 Return,4,-0.055259612041482775,-0.05525911015440177,-5.018870810058473e-07,2pt
7d,Mean,1,-0.012258245529302103,-0.01225773347957193,-5.120497301724924e-07,2pt
7d,Mean + T-2 Return + T-3 Return + T-4 Return,4,-0.060291420822728536,-0.06029090585194097,-5.149707875684584e-07,2pt
7d,Mean + T-1 Return,2,-0.010797283899214527,-0.010796759686160229,-5.242130542981727e-07,2pt
7d,Mean + T-2 Return,2,-0.014385294706676044,-0.014384756254959497,-5.384517165474278e-07,2pt
7d,Mean + T-1 Return + T-2 Return,3,-0.012800024343495808,-0.012799474198942118,-5.501445536904015e-07,2pt
7d,Mean + VIX + T-3 Return,3,-0.044696803800536866,-0.044696235426773256,-5.683737636097419e-07,2pt
7d,Mean + VIX + T-2 Return + T-3 Return,4,-0.04749344581541415,-0.04749287536151492,-5.704538992290509e-07,2pt
7d,Mean + VIX + T-1 Return + T-3 Return,4,-0.042341403024678925,-0.04234080962374387,-5.934009350561098e-07,2pt
7d,Mean + T-4 Return,2,-0.03426156552725934,-0.034260959173803895,-6.063534554456851e-07,2pt
7d,Mean + VIX + T-3 Return + T-4 Return,4,-0.0685413900759142,-0.06854077235363887,-6.177222753311895e-07,2pt
7d,Mean + T-1 Return + T-4 Return,3,-0.03360896827067461,-0.03360834202096452,-6.262497100895104e-07,2pt
7d,Mean + T-2 Return + T-4 Return,3,-0.03705482129366122,-0.037054180816282756,-6.404773784662865e-07,2pt
7d,Mean + T-1 Return + T-2 Return + T-4 Return,4,-0.036295440455356376,-0.03629478027894195,-6.60176414424285e-07,2pt
7d,Mean + VIX,2,-0.02328564219169249,-0.023284962665817366,-6.795258751246536e-07,2pt
7d,Mean + VIX + T-2 Return,3,-0.02616826864461319,-0.02616758699271582,-6.816518973717933e-07,2pt
7d,Mean + VIX + T-1 Return,3,-0.02219725488676838,-0.022196548924354964,-7.059624134164721e-07,2pt
7d,Mean + VIX + T-1 Return + T-2 Return,4,-0.025013680572159247,-0.025012971347251778,-7.092249074691637e-07,2pt
7d,Mean + VIX + T-2 Return + T-4 Return,4,-0.04836556961880456,-0.04836483554758586,-7.340712186998388e-07,2pt
7d,Mean + VIX + T-4 Return,3,-0.044955050679410746,-0.04495431601436661,-7.346650441331093e-07,2pt
7d,Mean + VIX + T-1 Return + T-4 Return,4,-0.044691102794347515,-0.04469033548399737,-7.67310350147099e-07,2pt
7d,Mean + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.07775893991787353,-0.07775798797987377,-9.519379997602329e-07,2pt
7d,Mean + Fear and Greed Index + T-3 Return,3,-0.06568213690722824,-0.06568114743952669,-9.8946770155095e-07,2pt
7d,Mean + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.04488980611414517,-0.04488881083981888,-9.95274326287543e-07,2pt
7d,Mean + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.03969039980675659,-0.03968940438682367,-9.95419932925401e-07,2pt
7d,Mean + Fear and Greed Index + T-4 Return,3,-0.04293603829164283,-0.04293504223764244,-9.960540003906004e-07,2pt
7d,Mean + Fear and Greed Index + VIX + T-3 Return,4,-0.06866765778419026,-0.06866666052035986,-9.97263830404549e-07,2pt
7d,Mean + Fear and Greed Index + T-2 Return + T-3 Return,4,-0.06379970206734886,-0.06379870371965213,-9.983476967345695e-07,2pt
7d,Mean + Fear and Greed Index + VIX + T-4 Return,4,-0.04644553959203512,-0.046444522041043435,-1.0175509916887648e-06,2pt
7d,Mean + Fear and Greed Index,2,-0.02979608643993914,-0.029795051958169783,-1.0344817693574981e-06,2pt
7d,Mean + Fear and Greed Index + T-2 Return,3,-0.02749143724664549,-0.027490395554209623,-1.0416924358658264e-06,2pt
7d,Mean + Fear and Greed Index + T-1 Return + T-3 Return,4,-0.07004325804499678,-0.07004221236406205,-1.045680934730342e-06,2pt
7d,Mean + Fear and Greed Index + T-1 Return,3,-0.03132766541784071,-0.031326614797319685,-1.0506205210258912e-06,2pt
7d,Mean + Fear and Greed Index + VIX,3,-0.033085753209464386,-0.03308469648345547,-1.056726008918929e-06,2pt
7d,Mean + Fear and Greed Index + T-1 Return + T-2 Return,4,-0.030031155805873233,-0.03003009285304037,-1.0629528328642834e-06,2pt
7d,Mean + Fear and Greed Index + VIX + T-1 Return,4,-0.03506745007975853,-0.0350663776558271,-1.0724239314363615e-06,2pt
7d,Mean + Fear and Greed Index + VIX + T-2 Return,4,-0.03426208059634006,-0.034260965951266265,-1.1146450737964386e-06,2pt
7d,Mean + Std + Skewness + Kurtosis,4,-0.10131332396538806,-0.10130050950393343,-1.2814461454624393e-05,2pt
7d,Skewness + Fear and Greed Index + T-2 Return + T-4 Return,4,-0.028099793231932235,-0.028084173395767964,-1.5619836164271206e-05,2pt
7d,Std + Skewness + Fear and Greed Index + T-4 Return,4,-0.028082928348968528,-0.02806459857469923,-1.8329774269298937e-05,2pt
7d,Skewness + Fear and Greed Index + T-1 Return + T-4 Return,4,-0.030034098556337208,-0.030014717691006387,-1.9380865330820285e-05,2pt
7d,Mean + Skewness + Fear and Greed Index + T-4 Return,4,-0.045529165471200006,-0.0455004490258577,-2.8716445342302777e-05,2pt
7d,Skewness + Fear and Greed Index + T-4 Return,3,-0.029655001634496303,-0.029625758973724103,-2.9242660772199613e-05,2pt
7d,Skewness + Median + Fear and Greed Index + T-4 Return,4,-0.04613587489728532,-0.046104225092530315,-3.164980475500734e-05,2pt
7d,Mean + Kurtosis + Fear and Greed Index + T-4 Return,4,-0.04570781153742809,-0.04567549549034555,-3.231604708253677e-05,2pt
7d,Skewness + Fear and Greed Index + VIX + T-4 Return,4,-0.02995372692756537,-0.029918232362982078,-3.549456458329381e-05,2pt
7d,Skewness + Fear and Greed Index + T-3 Return + T-4 Return,4,-0.06583178581620897,-0.06578057519835045,-5.121061785851033e-05,2pt
7d,Kurtosis + Median + Fear and Greed Index + T-4 Return,4,-0.04629121985787865,-0.0462314452839141,-5.977457396455499e-05,2pt
7d,Mean + Std + Kurtosis + VIX,4,-0.11271236299618437,-0.11259388741558896,-0.00011847558059541186,2pt
7d,Std + Skewness + Kurtosis + Median,4,-0.10626253351023696,-0.10613375038068806,-0.00012878312954889282,2pt
7d,Mean + Kurtosis + Fear and Greed Index + T-3 Return,4,-0.06847704482281203,-0.06833826887994521,-0.00013877594286682005,2pt
7d,Kurtosis + Median + Fear and Greed Index + T-3 Return,4,-0.06913673937803155,-0.06896597995241005,-0.00017075942562150281,2pt
7d,Std + Kurtosis + Median + VIX,4,-0.11837562346999331,-0.1181948473230654,-0.0001807761469279079,2pt
7d,Mean + Skewness + Kurtosis + Median,4,-0.09648690373997093,-0.09627634850758038,-0.0002105552323905524,2pt
7d,Mean + Std + Kurtosis,3,-0.0972681725306126,-0.09703787042273038,-0.00023030210788221872,2pt
7d,Mean + Std + Kurtosis + T-1 Return,4,-0.09320451178761613,-0.09297137953474088,-0.00023313225287524553,2pt
7d,Mean + Std + Kurtosis + T-2 Return,4,-0.09891788075865238,-0.09865470110546082,-0.00026317965319155867,2pt
7d,Mean + Std + Kurtosis + T-3 Return,4,-0.12857328571379356,-0.1282931366566813,-0.0002801490571122667,2pt
7d,Std + Kurtosis + Median,3,-0.10255742533084478,-0.10226184247983539,-0.0002955828510093905,2pt
7d,Std + Kurtosis + Median + T-1 Return,4,-0.09843791348196351,-0.0981390127848547,-0.00029890069710880596,2pt
7d,Std + Kurtosis + Median + T-2 Return,4,-0.10419932580261504,-0.1038722774833647,-0.00032704831925034483,2pt
7d,Mean + Std + Kurtosis + Median,4,-0.14347739426058825,-0.14314655593332115,-0.00033083832726710227,2pt
7d,Std + Kurtosis + Median + T-3 Return,4,-0.1343830440674072,-0.13404349684440997,-0.0003395472229972274,2pt
7d,Mean + Std + Kurtosis + Fear and Greed Index,4,-0.09164819548890835,-0.09096745963223563,-0.0006807358566727206,2pt
7d,Mean + Std + Kurtosis + T-4 Return,4,-0.111543689528806,-0.11084909127467268,-0.0006945982541333162,2pt
7d,Std + Kurtosis + Median + Fear and Greed Index,4,-0.09602512472877156,-0.09528922428127484,-0.0007359004474967179,2pt
7d,Std + Kurtosis + Median + T-4 Return,4,-0.11625143677499716,-0.11549860351739216,-0.0007528332576050012,2pt
